STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,TAX,Income Tax,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,JPN,Japan,TOP_TRATE,Top tax rates,2012,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GRC,Greece,TOP_TRATE,Top tax rates,2015,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,PERS_ITAX,Personal income tax,2010,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,PERS_ITAX,Personal income tax,2011,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,GBR,United Kingdom,PERS_ITAX,Personal income tax,2012,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2000,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2001,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2003,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2013,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2014,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2015,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2016,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2017,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2018,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2019,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2020,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2021,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PERS_ITAX,Personal income tax,2022,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2000,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2001,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2002,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2003,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2004,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2005,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2006,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2013,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2014,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2015,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2016,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2017,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2018,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2019,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2020,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,SVN,Slovenia,TOP_TRATE,Top tax rates,2021,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,TOP_TRATE,Top tax rates,2013,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,TOP_TRATE,Top tax rates,2014,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,TOP_TRATE,Top tax rates,2015,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,PRT,Portugal,TOP_TRATE,Top tax rates,2011,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2013,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2014,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2015,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2016,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2017,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2018,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2019,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2020,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2021,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,ISR,Israel,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2022,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,PERS_ITAX,Personal income tax,2013,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,PERS_ITAX,Personal income tax,2014,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,PERS_ITAX,Personal income tax,2015,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2013,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2014,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,AUT,Austria,PER_ARATE,Personal income tax & employee social security contributions (All-in rate),2015,,50,,A,,PC,Percentage,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2000,,1.745266,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2001,,2.242152,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2002,,2.304251,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2003,,2.33069,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,2.32728,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2005,,2.319419,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2006,,2.253048,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2007,,2.21811,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2008,,2.223538,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2009,,2.188284,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2010,,2.160221,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2011,,2.16835,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,8.375209,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,8.209677,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,3.421462,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,3.353659,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2016,,3.374233,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2017,,3.27381,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2018,,3.211679,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2019,,3.198852,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2020,,2.893114,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2021,,2.823591,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,CAN,Canada,THRESHOLD,Threshold (expressed as a multiple of the average wage),2022,,2.719192,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2000,,48.589815,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2001,,46.235556,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2002,,10.887304,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2003,,3.566971,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,1.683926,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2005,,1.502346,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2006,,1.425617,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2007,,1.356413,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2008,,4.833993,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2009,,4.64746,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2010,,4.509453,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2011,,4.327297,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,4.154151,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,3.999949,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,29.08548,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,27.92276,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2016,,26.87409,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2017,,25.660191,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2018,,28.201692,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2019,,26.30794,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2020,,25.31648,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,MEX,Mexico,THRESHOLD,Threshold (expressed as a multiple of the average wage),2022,,25.23483,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2000,,0.219349,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2001,,0.218534,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2002,,0.240088,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2003,,0.272883,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2004,,0.253808,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2005,,0.229794,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2006,,0.195656,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2007,,0.176354,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2008,,0.150315,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2009,,0.236853,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2010,,0.242463,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2011,,0.234993,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2012,,0.224613,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2013,,0.211872,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2014,,0.243957,,A,,RATIO,Ratio,0,Units,,
DATAFLOW,OECD:DF_TABLE_I7(1.0),Table I.7. Top statutory personal income tax rates,I,LTU,Lithuania,THRESHOLD,Threshold (expressed as a multiple of the average wage),2015,,0.231005,,A,,RATIO,Ratio,0,Units,,
